timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
566781497,1574736488600086,372464467,1266669088,12872,30858,0.12900001,0.034747235,0.70900005,1.1120001,0.69,1.28,115,18,4.662,0.19900002,-4.657,0.162,4.758686,0,3,1,15
566984498,1574736488800086,372464470,1266668981,12916,30902,0.164,0.038875636,0.708,1.1120001,0.69,1.28,115,18,4.6860003,0.172,-4.682,-0.179,4.753979,0,3,1,15
567173361,1574736489000086,372464472,1266668874,12965,30951,0.16800001,0.042694416,0.70900005,1.113,0.69,1.28,115,14,4.7380004,0.124000005,-4.737,-0.147,4.746422,0,3,1,15
567369551,1574736489200086,372464474,1266668766,13020,31006,0.133,0.042733513,0.71000004,1.1140001,0.69,1.28,115,14,4.7060003,0.127,-4.704,-0.052,4.742662,0,3,1,15
567581476,1574736489400086,372464476,1266668659,13030,31016,0.156,0.03944095,0.711,1.116,0.69,1.28,115,14,4.7460003,0.127,-4.7440004,-0.035,4.74067,0,3,1,15
567781475,1574736489600086,372464478,1266668550,13039,31025,0.147,0.038339645,0.711,1.1170001,0.69,1.28,115,14,4.821,0.029000001,-4.821,-0.027,4.7283397,0,3,1,15
567981500,1574736489800086,372464479,1266668440,13065,31051,0.128,0.037249513,0.711,1.118,0.69,1.28,115,14,4.741,0.091000006,-4.7400002,-0.053000003,4.7301373,0,3,1,15
568200482,1574736490000086,372464482,1266668332,13035,31020,0.13100001,0.0377019,0.711,1.1190001,0.69,1.28,115,18,4.781,0.12200001,-4.7790003,-0.091000006,4.7342696,0,3,1,15
568380128,1574736490200086,372464484,1266668223,13051,31037,0.15900001,0.03755704,0.711,1.1190001,0.7,1.3,115,18,4.821,-0.010000001,-4.821,-0.030000001,4.7212396,0,3,1,14
568569544,1574736490400086,372464485,1266668114,13066,31052,0.16100001,0.037304666,0.711,1.1190001,0.72999996,1.3299999,115,18,4.839,0.11400001,-4.8370004,-0.024,4.7292976,0,3,1,13
568765482,1574736490600086,372464486,1266668004,13075,31061,0.16600001,0.039707985,0.712,1.12,0.72999996,1.3299999,115,18,4.852,0.037,-4.852,-0.134,4.724592,0,3,1,13
568973497,1574736490800086,372464488,1266667895,13077,31063,0.16800001,0.04022495,0.71300006,1.121,0.72999996,1.3299999,115,18,4.7900004,0.054,-4.789,0.036000002,4.7241096,0,3,1,13
569176804,1574736491000086,372464487,1266667784,13116,31102,0.156,0.04212701,0.71300006,1.121,0.72999996,1.3299999,115,15,4.9540005,-0.003,-4.9540005,0.044000003,4.717719,0,3,1,13
569378161,1574736491200085,372464488,1266667672,13133,31118,0.171,0.044244967,0.71400005,1.121,0.72999996,1.3299999,115,15,4.8890004,0.071,-4.888,-0.072000004,4.7224426,0,3,1,13
569580228,1574736491400085,372464489,1266667560,13181,31167,0.16700001,0.03949261,0.71500003,1.121,0.72999996,1.3299999,115,15,4.919,0.063,-4.919,-0.14400001,4.724117,0,3,1,13
569780616,1574736491600085,372464490,1266667448,13177,31163,0.165,0.044238508,0.716,1.1220001,0.72999996,1.3299999,115,15,4.901,0.004,-4.901,-0.095000006,4.718798,0,3,1,13
569980300,1574736491800085,372464490,1266667337,13182,31167,0.17300001,0.044898942,0.717,1.1220001,0.71,1.31,115,15,4.8710003,0.081,-4.8700004,0.11100001,4.724113,0,3,1,14
570193993,1574736492000085,372464491,1266667226,13196,31181,0.18,0.04463819,0.71900004,1.1240001,0.71,1.31,115,17,4.7920003,0.012,-4.7920003,0.003,4.7192054,0,3,1,14
570384832,1574736492200085,372464491,1266667116,13213,31199,0.163,0.036880028,0.72,1.123,0.71,1.31,115,17,4.88,-0.002,-4.88,-0.046000004,4.7147527,0,3,1,14
570581477,1574736492400085,372464491,1266667004,13241,31227,0.13100001,0.042507492,0.72,1.1240001,0.69,1.28,115,17,4.8690004,-0.020000001,-4.868,-0.038000003,4.711717,0,3,1,15
570784819,1574736492600085,372464490,1266666893,13277,31262,0.13700001,0.0446902,0.721,1.1240001,0.69,1.28,115,17,4.813,-0.1,-4.8120003,0.091000006,4.7015123,0,3,1,15
570980044,1574736492800085,372464488,1266666782,13273,31258,0.171,0.04603323,0.72200006,1.125,0.69,1.28,115,17,4.827,-0.066,-4.826,0.186,4.7000995,0,3,1,15
571173316,1574736493000085,372464488,1266666672,13246,31232,0.18100001,0.044655643,0.72400004,1.126,0.72999996,1.3299999,114,13,4.821,-0.025,-4.821,0.158,4.7040215,0,3,1,13
571373117,1574736493200085,372464485,1266666561,13248,31234,0.18400002,0.047428098,0.726,1.128,0.72999996,1.3299999,114,13,4.886,-0.19100001,-4.8820004,0.11400001,4.688635,0,3,1,13
571580690,1574736493400085,372464483,1266666449,13241,31227,0.18800001,0.0506875,0.72900003,1.13,0.69,1.28,114,13,4.9540005,-0.054,-4.9540005,0.085,4.6949625,0,3,1,15
571780374,1574736493600085,372464483,1266666335,13248,31234,0.15,0.042154413,0.73,1.128,0.69,1.28,114,13,4.9630003,-0.057000004,-4.9630003,0.015000001,4.6985607,0,3,1,15
571977226,1574736493800085,372464482,1266666222,13260,31245,0.17300001,0.044847976,0.73,1.128,0.69,1.28,114,13,4.971,-0.023000002,-4.971,0.11800001,4.7031956,0,3,1,15
572174161,1574736494000085,372464483,1266666109,13224,31209,0.201,0.044902954,0.731,1.128,0.69,1.28,107,14,4.9820004,0.053000003,-4.9820004,0.2,4.713755,0,3,1,15
572378884,1574736494200085,372464482,1266665996,13212,31197,0.19500001,0.055911094,0.73300004,1.128,0.69,1.28,107,14,4.9570003,-0.095000006,-4.9560003,0.09200001,4.705092,0,3,1,15
572581529,1574736494400085,372464481,1266665882,13220,31205,0.17500001,0.046050858,0.73600006,1.13,0.69,1.28,107,14,5.076,-0.013,-5.076,-0.021000002,4.7079654,0,3,1,15
572777521,1574736494600085,372464482,1266665767,13208,31193,0.177,0.0463432,0.73800004,1.1320001,0.69,1.28,107,14,5.065,0.035,-5.065,0.006,4.7139497,0,3,1,15
572981006,1574736494800085,372464482,1266665652,13209,31195,0.193,0.047737196,0.74,1.133,0.69,1.28,107,14,5.052,-0.034,-5.052,0.017,4.709641,0,3,1,15
573194119,1574736495000085,372464483,1266665536,13205,31190,0.22900002,0.06722851,0.744,1.136,0.69,1.28,106,11,5.1400003,0.10300001,-5.1390004,-0.066,4.717859,0,3,1,15
573378213,1574736495200085,372464486,1266665421,13199,31185,0.20400001,0.061325803,0.75000006,1.139,0.69,1.28,106,11,5.059,0.125,-5.058,0.060000002,4.7286515,0,3,1,15
573581458,1574736495400085,372464487,1266665306,13198,31183,0.22100002,0.055882122,0.753,1.1420001,0.69,1.28,106,11,5.019,-0.012,-5.019,-0.101,4.718156,0,3,1,15
573781558,1574736495600085,372464488,1266665192,13198,31184,0.18900001,0.053487707,0.75600004,1.143,0.69,1.28,106,11,5.098,0.074,-5.097,0.007,4.722882,0,3,1,15
573981521,1574736495800085,372464491,1266665076,13191,31176,0.165,0.04352886,0.758,1.144,0.69,1.28,106,11,5.143,0.21000001,-5.1390004,0.067,4.7418575,0,3,1,15
574195018,1574736496000085,372464494,1266664959,13179,31164,0.18800001,0.049209382,0.75900006,1.1450001,0.69,1.28,99,9,5.1980004,0.15400001,-5.195,0.052,4.74193,0,3,1,15
574378606,1574736496200085,372464497,1266664840,13183,31169,0.21900001,0.056793183,0.762,1.1470001,0.69,1.28,99,9,5.2510004,0.21000001,-5.247,-0.058000002,4.746746,0,3,1,15
574581011,1574736496400085,372464500,1266664721,13246,31231,0.16800001,0.034385603,0.763,1.143,0.69,1.28,99,9,5.2450004,0.16900001,-5.242,-0.11800001,4.7450843,0,3,1,15
574785479,1574736496600085,372464503,1266664604,13264,31249,0.208,0.056173243,0.76400006,1.1450001,0.69,1.28,99,9,5.1210003,0.16600001,-5.118,-0.036000002,4.7449865,0,3,1,15
574979640,1574736496800085,372464505,1266664487,13282,31267,0.15900001,0.04651337,0.76600003,1.146,0.71,1.3,99,9,5.1590004,0.10700001,-5.1580005,-0.086,4.737767,0,3,1,14
575175640,1574736497000085,372464508,1266664371,13289,31274,0.275,0.070003234,0.77000004,1.1520001,0.69,1.28,92,8,5.182,0.209,-5.177,0.08400001,4.7427645,0,3,1,15
575375583,1574736497200085,372464511,1266664253,13275,31260,0.28800002,0.0728373,0.777,1.1580001,0.69,1.28,92,8,5.321,0.22500001,-5.3160005,0.049000002,4.7486453,0,3,1,15
575574576,1574736497400085,372464513,1266664136,13286,31271,0.257,0.07625273,0.785,1.1650001,0.69,1.28,92,8,5.1010003,0.051000003,-5.1000004,-0.003,4.7358027,0,3,1,15
575787579,1574736497600085,372464514,1266664020,13281,31265,0.22500001,0.07278738,0.791,1.171,0.69,1.28,92,8,5.0870004,0.097,-5.0860004,0.116000004,4.733475,0,3,1,15
575983552,1574736497800085,372464516,1266663905,13276,31261,0.22200002,0.069039986,0.79700005,1.177,0.69,1.28,92,8,5.0740004,0.033,-5.0740004,-0.004,4.7255616,0,3,1,15
576199571,1574736498000085,372464515,1266663790,13320,31305,0.19100001,0.054562304,0.80100006,1.1810001,0.69,1.28,80,8,5.138,-0.027,-5.138,0.008,4.7140245,0,3,1,15
576383555,1574736498200085,372464516,1266663675,13328,31313,0.193,0.06284913,0.804,1.184,0.69,1.28,80,8,5.0530005,0.061000004,-5.0530005,-0.014,4.718702,0,3,1,15
576586600,1574736498400085,372464516,1266663561,13349,31334,0.157,0.05194396,0.80700004,1.1860001,0.69,1.28,80,8,5.1530004,0.007,-5.1530004,-0.009000001,4.7156587,0,3,1,15
576783579,1574736498600085,372464520,1266663446,13241,31226,0.245,0.05547267,0.809,1.1860001,0.69,1.28,80,8,5.011,0.143,-5.0090003,0.18200001,4.728047,0,3,1,15
576983550,1574736498800085,372464519,1266663332,13273,31258,0.16000001,0.04558573,0.81000006,1.1830001,0.69,1.28,80,8,5.0740004,-0.101,-5.0730004,0.061000004,4.7060504,0,3,1,15
577195550,1574736499000085,372464516,1266663217,13271,31255,0.185,0.058506224,0.81000006,1.1830001,0.69,1.28,80,8,5.15,-0.08800001,-5.149,0.05,4.7016363,0,3,1,15
577387588,1574736499200085,372464513,1266663102,13269,31254,0.156,0.05577025,0.81200004,1.1830001,0.69,1.28,80,8,5.0740004,-0.19000001,-5.07,-0.053000003,4.68711,0,3,1,15
577579730,1574736499400085,372464510,1266662989,13333,31318,0.23700002,0.059236296,0.814,1.184,0.69,1.28,80,8,4.984,-0.093,-4.984,-0.082,4.690348,0,3,1,15
577779558,1574736499600085,372464508,1266662876,13358,31342,0.21000001,0.04991746,0.81600004,1.184,0.69,1.28,80,8,5.0870004,0.015000001,-5.0870004,-0.015000001,4.7054396,0,3,1,15
577984478,1574736499800085,372464507,1266662761,13387,31372,0.33800003,0.092159316,0.822,1.19,0.69,1.28,80,8,5.078,-0.179,-5.0750003,-0.156,4.6984963,0,3,1,15
578172575,1574736500000085,372464504,1266662645,13433,31417,0.19800001,0.054411333,0.82900006,1.1930001,0.69,1.28,80,12,5.184,-0.039,-5.184,-0.040000003,4.703319,0,3,1,15
578384542,1574736500200085,372464504,1266662527,13421,31405,0.178,0.03687165,0.83000004,1.1930001,0.69,1.28,80,12,5.23,-0.066,-5.23,-0.036000002,4.700764,0,3,1,15
578584493,1574736500400085,372464502,1266662409,13438,31423,0.18200001,0.05722428,0.83000004,1.1960001,0.69,1.28,80,12,5.2050004,-0.080000006,-5.2050004,-0.033,4.699495,0,3,1,15
578783694,1574736500600085,372464499,1266662291,13483,31468,0.19900002,0.059451494,0.83300006,1.199,0.69,1.28,80,12,5.2460003,-0.08400001,-5.2460003,-0.117000006,4.6979227,0,3,1,15
578983587,1574736500800085,372464499,1266662174,13491,31476,0.261,0.06616368,0.837,1.2040001,0.69,1.28,80,12,5.2040005,0.074,-5.2040005,-0.128,4.711246,0,3,1,15
579172299,1574736501000085,372464499,1266662055,13519,31504,0.284,0.067711614,0.84300005,1.2090001,0.69,1.28,75,9,5.3320003,0.003,-5.3320003,-0.102000006,4.712153,0,3,1,15
579387778,1574736501200085,372464500,1266661935,13524,31509,0.238,0.07033746,0.84900004,1.215,0.69,1.28,75,9,5.267,0.069000006,-5.267,-0.147,4.7187696,0,3,1,15
579575524,1574736501400085,372464500,1266661814,13565,31550,0.231,0.06680893,0.855,1.22,0.69,1.28,75,9,5.367,-0.040000003,-5.367,-0.07,4.7113166,0,3,1,15
579792803,1574736501600085,372464500,1266661694,13595,31579,0.22800002,0.06982957,0.86,1.225,0.69,1.28,75,9,5.1730003,0.006,-5.1730003,-0.177,4.7123833,0,3,1,15
579984539,1574736501800085,372464503,1266661577,13539,31524,0.16900001,0.035065234,0.859,1.215,0.69,1.28,75,9,5.2920003,0.033,-5.2920003,-0.117000006,4.717469,0,3,1,15
580192557,1574736502000085,372464503,1266661457,13522,31506,0.15900001,0.0478386,0.85700005,1.213,0.69,1.28,75,7,5.392,0.027,-5.392,0.125,4.7174754,0,3,1,15
580383835,1574736502200085,372464504,1266661337,13502,31487,0.125,0.028015675,0.85400003,1.2060001,0.69,1.28,75,7,5.2580004,0.011000001,-5.2580004,-0.080000006,4.7151155,0,3,1,15
580583579,1574736502400085,372464504,1266661217,13508,31492,0.17,0.0449246,0.85200006,1.2040001,0.69,1.28,75,7,5.2980003,0.059000004,-5.2980003,-0.014,4.718041,0,3,1,15
580780942,1574736502600085,372464504,1266661097,13516,31501,0.18,0.057660438,0.85200006,1.2040001,0.69,1.28,75,7,5.287,0.019000001,-5.287,0.0050000004,4.7172227,0,3,1,15
580973590,1574736502800085,372464505,1266660978,13532,31516,0.18200001,0.041236542,0.85200006,1.2010001,0.69,1.28,75,7,5.2650003,-0.0050000004,-5.2650003,-0.12100001,4.7133083,0,3,1,15
581192582,1574736503000085,372464504,1266660860,13556,31540,0.17400001,0.049050033,0.85200006,1.1980001,0.69,1.28,75,8,5.1910005,0.006,-5.1910005,-0.064,4.7134576,0,3,1,15
581380479,1574736503200085,372464504,1266660743,13577,31562,0.23600002,0.07049454,0.85400003,1.2010001,0.69,1.28,75,8,5.2530003,0.026,-5.2530003,-0.059000004,4.714848,0,3,1,15
581580484,1574736503400085,372464504,1266660624,13580,31564,0.22800002,0.07476903,0.86,1.2040001,0.69,1.28,75,8,5.2190003,0.048,-5.2190003,-0.036000002,4.718118,0,3,1,15
581780483,1574736503600085,372464506,1266660505,13576,31560,0.23,0.0719861,0.86500007,1.207,0.69,1.28,75,8,5.261,0.116000004,-5.26,-0.089,4.7267485,0,3,1,15
581976532,1574736503800085,372464508,1266660387,13575,31559,0.22800002,0.07053992,0.87000006,1.2090001,0.69,1.28,75,8,5.1800003,0.046000004,-5.1800003,-0.09200001,4.72389,0,3,1,15
582172570,1574736504000085,372464509,1266660268,13599,31583,0.21700001,0.062367767,0.873,1.2110001,0.69,1.28,75,6,5.2450004,0.068,-5.2440004,-0.096,4.724776,0,3,1,15
582373548,1574736504200085,372464510,1266660151,13591,31575,0.142,0.05286951,0.874,1.21,0.69,1.28,75,6,5.156,0.104,-5.155,-0.07300001,4.729433,0,3,1,15
582581498,1574736504400085,372464510,1266660035,13610,31594,0.133,0.040670183,0.87200004,1.207,0.69,1.28,75,6,5.1730003,0.008,-5.1730003,-0.117000006,4.7193255,0,3,1,15
582777506,1574736504600085,372464510,1266659917,13610,31594,0.16700001,0.041278083,0.869,1.2060001,0.69,1.28,75,6,5.1930003,-0.036000002,-5.1930003,-0.043,4.7119937,0,3,1,15
582983894,1574736504800085,372464510,1266659800,13600,31584,0.155,0.04448373,0.86800003,1.2060001,0.69,1.28,75,6,5.242,0.064,-5.242,-0.032,4.718288,0,3,1,15
583176440,1574736505000085,372464510,1266659682,13602,31586,0.15,0.057905134,0.869,1.2090001,0.69,1.28,75,6,5.197,-0.023000002,-5.197,0.018000001,4.7141027,0,3,1,15
583380544,1574736505200085,372464510,1266659564,13617,31601,0.16100001,0.05838702,0.87100005,1.213,0.69,1.28,75,6,5.2370005,-0.007,-5.2370005,-0.014,4.7125306,0,3,1,15
583580448,1574736505400085,372464510,1266659446,13584,31568,0.162,0.05671377,0.873,1.2160001,0.69,1.28,75,6,5.1600003,-0.09200001,-5.1590004,0.010000001,4.7029023,0,3,1,15
583780680,1574736505600085,372464509,1266659329,13576,31560,0.17,0.05015919,0.87500006,1.22,0.69,1.28,75,6,5.1250005,-0.065000005,-5.1250005,-0.0050000004,4.7010694,0,3,1,15
583981476,1574736505800085,372464508,1266659212,13562,31546,0.172,0.05582924,0.87600005,1.2240001,0.69,1.28,75,6,5.241,-0.038000003,-5.241,0.052,4.7030106,0,3,1,15
584173406,1574736506000085,372464508,1266659095,13528,31512,0.158,0.052051824,0.87700003,1.225,0.69,1.28,75,7,5.1390004,-0.033,-5.1390004,0.09900001,4.704694,0,3,1,15
584384530,1574736506200085,372464507,1266658979,13509,31493,0.141,0.049279545,0.878,1.2270001,0.69,1.28,75,7,5.1600003,-0.134,-5.1580005,0.016,4.69458,0,3,1,15
584585319,1574736506400085,372464508,1266658864,13451,31435,0.142,0.0489036,0.878,1.2290001,0.69,1.28,75,7,5.1260004,-0.016,-5.1260004,0.16700001,4.7023983,0,3,1,15
584781482,1574736506600085,372464507,1266658748,13459,31442,0.143,0.052044842,0.878,1.23,0.69,1.28,75,7,5.0860004,-0.009000001,-5.0860004,-0.034,4.7064714,0,3,1,15
584977481,1574736506800085,372464507,1266658633,13449,31433,0.143,0.051007766,0.878,1.2310001,0.69,1.28,75,7,5.122,-0.020000001,-5.122,0.11400001,4.707508,0,3,1,15
585173715,1574736507000085,372464509,1266658518,13395,31379,0.143,0.050745793,0.878,1.2320001,0.69,1.28,75,7,5.0330005,0.044000003,-5.032,0.07700001,4.714709,0,3,1,15
585381477,1574736507200085,372464510,1266658404,13379,31363,0.15200001,0.052659374,0.878,1.233,0.69,1.28,75,7,5.0690002,0.045,-5.0690002,0.142,4.7180176,0,3,1,15
585581475,1574736507400085,372464512,1266658289,13340,31323,0.16700001,0.05451588,0.878,1.235,0.69,1.28,75,7,5.0530005,0.048,-5.052,0.064,4.719935,0,3,1,15
585781504,1574736507600085,372464513,1266658174,13344,31328,0.163,0.052167363,0.878,1.235,0.69,1.28,75,7,5.077,-0.013,-5.077,0.076000005,4.7144427,0,3,1,15
585981479,1574736507800085,372464512,1266658060,13370,31354,0.17,0.054970536,0.87900007,1.2360001,0.69,1.28,75,7,5.037,-0.014,-5.037,0.016,4.712083,0,3,1,15
586200483,1574736508000085,372464512,1266657945,13386,31370,0.18200001,0.05392404,0.87900007,1.2370001,0.69,1.28,75,9,5.0870004,0.027,-5.0870004,-0.023000002,4.715069,0,3,1,15
586373624,1574736508200085,372464512,1266657830,13395,31379,0.177,0.050972685,0.87900007,1.238,0.69,1.28,75,9,5.063,0.003,-5.063,-0.051000003,4.7139673,0,3,1,15
586578606,1574736508400085,372464513,1266657716,13395,31379,0.18800001,0.057282925,0.88000005,1.2390001,0.69,1.28,75,9,5.0090003,-0.015000001,-5.0090003,-0.051000003,4.711874,0,3,1,15
586782564,1574736508600085,372464513,1266657601,13404,31387,0.18300001,0.05478902,0.88000005,1.24,0.69,1.28,75,9,5.117,-0.024,-5.116,0.016,4.7095656,0,3,1,15
586981179,1574736508800085,372464513,1266657485,13398,31382,0.179,0.0530889,0.88100004,1.241,0.69,1.28,75,9,5.183,0.020000001,-5.183,-0.030000001,4.713203,0,3,1,15
587174065,1574736509000085,372464513,1266657370,13419,31402,0.194,0.054410987,0.88100004,1.241,0.69,1.28,75,8,5.104,-0.083000004,-5.103,-0.149,4.7044797,0,3,1,15
587381611,1574736509200085,372464512,1266657256,13426,31409,0.19500001,0.051675532,0.88100004,1.24,0.69,1.28,75,8,4.9940004,-0.058000002,-4.9940004,-0.120000005,4.7024055,0,3,1,15
587581369,1574736509400085,372464510,1266657143,13442,31426,0.17400001,0.049041655,0.88000005,1.2370001,0.69,1.28,75,8,5.0860004,-0.035,-5.0860004,-0.037,4.7041283,0,3,1,15
587774193,1574736509600085,372464509,1266657028,13485,31468,0.17300001,0.05315941,0.87900007,1.2360001,0.69,1.28,75,8,5.098,-0.011000001,-5.098,-0.165,4.707058,0,3,1,15
587981809,1574736509800085,372464508,1266656914,13536,31519,0.17300001,0.054246053,0.87900007,1.2340001,0.69,1.28,75,8,5.0290003,-0.041,-5.0280004,-0.246,4.7056327,0,3,1,15
588194558,1574736510000085,372464507,1266656801,13594,31577,0.185,0.05882056,0.88000005,1.235,0.69,1.28,74,8,5.0530005,-0.115,-5.052,-0.15300001,4.6979437,0,3,1,15
588380976,1574736510200085,372464506,1266656688,13591,31574,0.20600002,0.055049077,0.88100004,1.2370001,0.69,1.28,74,8,5.0200005,0.032,-5.0200005,-0.072000004,4.7094197,0,3,1,15
589583590,1574736511400085,372464511,1266656009,13761,31745,0.13700001,0.040162116,0.87900007,1.233,0.69,1.28,74,10,5.0360003,0.15400001,-5.0340004,-0.17600001,4.7257295,0,3,1,15
589786928,1574736511600085,372464513,1266655896,13772,31755,0.148,0.048642322,0.878,1.233,0.69,1.28,74,10,4.9960003,0.045,-4.9960003,-0.13100001,4.723783,0,3,1,15
589975626,1574736511800085,372464514,1266655784,13812,31795,0.179,0.046667308,0.87600005,1.23,0.69,1.28,74,10,4.9500003,-0.021000002,-4.9500003,-0.24300002,4.715273,0,3,1,15
590174821,1574736512000085,372464514,1266655674,13822,31805,0.2,0.04565083,0.874,1.2260001,0.69,1.28,69,8,4.8190002,-0.08800001,-4.8180003,-0.149,4.703831,0,3,1,15
590375062,1574736512200085,372464512,1266655564,13857,31840,0.17600001,0.04355731,0.87200004,1.2240001,0.69,1.28,69,8,4.953,-0.078,-4.952,-0.053000003,4.6998343,0,3,1,15
590574773,1574736512400085,372464512,1266655454,13826,31809,0.16100001,0.03286926,0.87100005,1.222,0.69,1.28,69,8,4.92,-0.127,-4.919,-0.046000004,4.690943,0,3,1,15
590775546,1574736512600085,372464511,1266655344,13804,31787,0.162,0.035794433,0.86700004,1.22,0.69,1.28,69,8,4.8890004,-0.11000001,-4.888,0.041,4.6904073,0,3,1,15
590975580,1574736512800085,372464509,1266655234,13778,31761,0.17,0.037063986,0.86500007,1.218,0.69,1.28,69,8,4.92,-0.15200001,-4.9170003,0.068,4.685706,0,3,1,15
591175629,1574736513000085,372464507,1266655124,13749,31732,0.18200001,0.03569844,0.86200005,1.213,0.69,1.28,75,13,4.9430003,-0.18800001,-4.939,-0.020000001,4.6793056,0,3,1,15
591374590,1574736513200085,372464505,1266655013,13748,31731,0.16600001,0.035687618,0.859,1.2090001,0.69,1.28,75,13,4.966,-0.11100001,-4.965,0.089,4.68524,0,3,1,15
591575565,1574736513400085,372464501,1266654902,13772,31755,0.157,0.033500545,0.85600007,1.205,0.69,1.28,75,13,4.932,-0.165,-4.9290004,0.051000003,4.681527,0,3,1,15
591774108,1574736513600085,372464500,1266654791,13734,31717,0.155,0.031758707,0.85300004,1.2010001,0.69,1.28,75,13,4.9300003,-0.075,-4.9300003,0.006,4.690589,0,3,1,15
591975584,1574736513800085,372464498,1266654679,13704,31687,0.15100001,0.03098221,0.84900004,1.1980001,0.69,1.28,75,13,5.0270004,-0.172,-5.024,0.19100001,4.6834617,0,3,1,15
592176779,1574736514000085,372464496,1266654567,13626,31609,0.15300001,0.03152396,0.846,1.194,0.69,1.28,80,12,4.9620004,-0.125,-4.96,0.133,4.685515,0,3,1,15
592376596,1574736514200085,372464495,1266654456,13579,31562,0.143,0.03065566,0.84200007,1.19,0.69,1.28,80,12,4.9940004,-0.113000005,-4.993,0.074,4.687996,0,3,1,15
